stage,step,tau,sigma_tau,mse_x1,task,image,method
3,3,0.333,nan,0.025640105828642845,motion_blur,breastplate_armor,wls
3,4,0.444,nan,0.02461247146129608,motion_blur,breastplate_armor,wls
3,5,0.555,nan,0.023397749289870262,motion_blur,breastplate_armor,wls
3,6,0.666,nan,0.022221466526389122,motion_blur,breastplate_armor,wls
3,7,0.777,nan,0.02091880887746811,motion_blur,breastplate_armor,wls
3,8,0.888,nan,0.0198553167283535,motion_blur,breastplate_armor,wls
3,9,0.999,nan,0.019863484427332878,motion_blur,breastplate_armor,wls
0,0,0.0,nan,0.02180003747344017,motion_blur,breastplate_armor,model
0,1,0.111,nan,0.02106795273721218,motion_blur,breastplate_armor,model
0,2,0.222,nan,0.02019730769097805,motion_blur,breastplate_armor,model
0,3,0.333,nan,0.020063895732164383,motion_blur,breastplate_armor,model
0,4,0.444,nan,0.018994558602571487,motion_blur,breastplate_armor,model
0,5,0.555,nan,0.01979793608188629,motion_blur,breastplate_armor,model
0,6,0.666,nan,0.01965313032269478,motion_blur,breastplate_armor,model
0,7,0.777,nan,0.018425997346639633,motion_blur,breastplate_armor,model
0,8,0.888,nan,0.01746000349521637,motion_blur,breastplate_armor,model
0,9,0.999,nan,0.017218049615621567,motion_blur,breastplate_armor,model
1,0,0.0,nan,0.03072257712483406,motion_blur,breastplate_armor,model
1,1,0.111,nan,0.029391497373580933,motion_blur,breastplate_armor,model
1,2,0.222,nan,0.02926144376397133,motion_blur,breastplate_armor,model
1,3,0.333,nan,0.02842380851507187,motion_blur,breastplate_armor,model
1,4,0.444,nan,0.026597201824188232,motion_blur,breastplate_armor,model
1,5,0.555,nan,0.02533402107656002,motion_blur,breastplate_armor,model
1,6,0.666,nan,0.02386709675192833,motion_blur,breastplate_armor,model
1,7,0.777,nan,0.02290719747543335,motion_blur,breastplate_armor,model
1,8,0.888,nan,0.022023633122444153,motion_blur,breastplate_armor,model
1,9,0.999,nan,0.021396953612565994,motion_blur,breastplate_armor,model
2,0,0.0,nan,0.03170173242688179,motion_blur,breastplate_armor,model
2,1,0.111,nan,0.03017066977918148,motion_blur,breastplate_armor,model
2,2,0.222,nan,0.029050655663013458,motion_blur,breastplate_armor,model
2,3,0.333,nan,0.027476957067847252,motion_blur,breastplate_armor,model
2,4,0.444,nan,0.02644846960902214,motion_blur,breastplate_armor,model
2,5,0.555,nan,0.024452276527881622,motion_blur,breastplate_armor,model
2,6,0.666,nan,0.023193616420030594,motion_blur,breastplate_armor,model
2,7,0.777,nan,0.021823575720191002,motion_blur,breastplate_armor,model
2,8,0.888,nan,0.020491868257522583,motion_blur,breastplate_armor,model
2,9,0.999,nan,0.018952341750264168,motion_blur,breastplate_armor,model
3,0,0.0,nan,0.026552222669124603,motion_blur,breastplate_armor,model
3,1,0.111,nan,0.025453900918364525,motion_blur,breastplate_armor,model
3,2,0.222,nan,0.024178780615329742,motion_blur,breastplate_armor,model
3,3,0.333,nan,0.023008115589618683,motion_blur,breastplate_armor,model
3,4,0.444,nan,0.021852662786841393,motion_blur,breastplate_armor,model
3,5,0.555,nan,0.020585596561431885,motion_blur,breastplate_armor,model
3,6,0.666,nan,0.019333278760313988,motion_blur,breastplate_armor,model
3,7,0.777,nan,0.01793891005218029,motion_blur,breastplate_armor,model
3,8,0.888,nan,0.01647287793457508,motion_blur,breastplate_armor,model
3,9,0.999,nan,0.016474850475788116,motion_blur,breastplate_armor,model
0,0,0.0,1.0,0.038853056728839874,motion_blur,breastplate_armor,alg2
0,1,0.111,0.9722500000000001,0.038371942937374115,motion_blur,breastplate_armor,alg2
0,2,0.222,0.9445,0.03877217322587967,motion_blur,breastplate_armor,alg2
0,3,0.333,0.9167500000000001,0.036412667483091354,motion_blur,breastplate_armor,alg2
0,4,0.444,0.889,0.03897377848625183,motion_blur,breastplate_armor,alg2
0,5,0.555,0.86125,0.0397188663482666,motion_blur,breastplate_armor,alg2
0,6,0.666,0.8335,0.037148505449295044,motion_blur,breastplate_armor,alg2
0,7,0.777,0.80575,0.039764948189258575,motion_blur,breastplate_armor,alg2
0,8,0.888,0.778,0.0371212363243103,motion_blur,breastplate_armor,alg2
0,9,0.999,0.75025,0.038714371621608734,motion_blur,breastplate_armor,alg2
1,0,0.0,0.8571428571428572,0.3697541654109955,motion_blur,breastplate_armor,alg2
1,1,0.111,0.8175000000000001,0.28133830428123474,motion_blur,breastplate_armor,alg2
1,2,0.222,0.7778571428571429,0.27974069118499756,motion_blur,breastplate_armor,alg2
1,3,0.333,0.7382142857142858,0.2806295156478882,motion_blur,breastplate_armor,alg2
1,4,0.444,0.6985714285714286,0.2838110327720642,motion_blur,breastplate_armor,alg2
1,5,0.555,0.6589285714285714,0.26712101697921753,motion_blur,breastplate_armor,alg2
1,6,0.666,0.6192857142857142,0.26129597425460815,motion_blur,breastplate_armor,alg2
1,7,0.777,0.5796428571428571,0.26544708013534546,motion_blur,breastplate_armor,alg2
1,8,0.888,0.54,0.24221102893352509,motion_blur,breastplate_armor,alg2
1,9,0.999,0.5003571428571428,0.23475012183189392,motion_blur,breastplate_armor,alg2
2,0,0.0,0.6666666666666667,5.516885280609131,motion_blur,breastplate_armor,alg2
2,1,0.111,0.6204166666666668,3.8446764945983887,motion_blur,breastplate_armor,alg2
2,2,0.222,0.5741666666666667,3.291903257369995,motion_blur,breastplate_armor,alg2
2,3,0.333,0.5279166666666668,2.5887303352355957,motion_blur,breastplate_armor,alg2
2,4,0.444,0.48166666666666674,1.9966747760772705,motion_blur,breastplate_armor,alg2
2,5,0.555,0.4354166666666667,1.5251630544662476,motion_blur,breastplate_armor,alg2
2,6,0.666,0.38916666666666666,1.1733369827270508,motion_blur,breastplate_armor,alg2
2,7,0.777,0.34291666666666665,0.9276599884033203,motion_blur,breastplate_armor,alg2
2,8,0.888,0.2966666666666667,0.7313054800033569,motion_blur,breastplate_armor,alg2
2,9,0.999,0.2504166666666667,0.5944956541061401,motion_blur,breastplate_armor,alg2
3,0,0.0,0.3999999999999999,1.144637107849121,motion_blur,breastplate_armor,alg2
3,1,0.111,0.3555999999999999,0.9732869863510132,motion_blur,breastplate_armor,alg2
3,2,0.222,0.3111999999999999,0.8531402349472046,motion_blur,breastplate_armor,alg2
3,3,0.333,0.2668,0.7664890289306641,motion_blur,breastplate_armor,alg2
3,4,0.444,0.22239999999999996,0.7087952494621277,motion_blur,breastplate_armor,alg2
3,5,0.555,0.17799999999999994,0.6739850044250488,motion_blur,breastplate_armor,alg2
3,6,0.666,0.13359999999999997,0.6609768867492676,motion_blur,breastplate_armor,alg2
3,7,0.777,0.08919999999999997,0.6556569933891296,motion_blur,breastplate_armor,alg2
3,8,0.888,0.044799999999999986,0.655754566192627,motion_blur,breastplate_armor,alg2
3,9,0.999,0.0004000000000000003,0.655754566192627,motion_blur,breastplate_armor,alg2
0,0,0.0,nan,0.03527513146400452,motion_blur,crane_structure,wls
0,1,0.111,nan,0.034361258149147034,motion_blur,crane_structure,wls
0,2,0.222,nan,0.03409302979707718,motion_blur,crane_structure,wls
0,3,0.333,nan,0.033526916056871414,motion_blur,crane_structure,wls
0,4,0.444,nan,0.03216816484928131,motion_blur,crane_structure,wls
0,5,0.555,nan,0.03230346739292145,motion_blur,crane_structure,wls
0,6,0.666,nan,0.03185766562819481,motion_blur,crane_structure,wls
0,7,0.777,nan,0.02945668064057827,motion_blur,crane_structure,wls
0,8,0.888,nan,0.028429752215743065,motion_blur,crane_structure,wls
0,9,0.999,nan,0.028298212215304375,motion_blur,crane_structure,wls
1,0,0.0,nan,0.04375014826655388,motion_blur,crane_structure,wls
1,1,0.111,nan,0.0417424701154232,motion_blur,crane_structure,wls
1,2,0.222,nan,0.041997458785772324,motion_blur,crane_structure,wls
1,3,0.333,nan,0.03971095755696297,motion_blur,crane_structure,wls
1,4,0.444,nan,0.03845086321234703,motion_blur,crane_structure,wls
1,5,0.555,nan,0.037652261555194855,motion_blur,crane_structure,wls
1,6,0.666,nan,0.03615356236696243,motion_blur,crane_structure,wls
1,7,0.777,nan,0.0357884019613266,motion_blur,crane_structure,wls
1,8,0.888,nan,0.037230927497148514,motion_blur,crane_structure,wls
1,9,0.999,nan,0.03770456835627556,motion_blur,crane_structure,wls
2,0,0.0,nan,0.06190946698188782,motion_blur,crane_structure,wls
2,1,0.111,nan,0.05801776051521301,motion_blur,crane_structure,wls
2,2,0.222,nan,0.05323123186826706,motion_blur,crane_structure,wls
2,3,0.333,nan,0.05148773640394211,motion_blur,crane_structure,wls
2,4,0.444,nan,0.050218790769577026,motion_blur,crane_structure,wls
2,5,0.555,nan,0.048143934458494186,motion_blur,crane_structure,wls
2,6,0.666,nan,0.04507187753915787,motion_blur,crane_structure,wls
2,7,0.777,nan,0.044064030051231384,motion_blur,crane_structure,wls
2,8,0.888,nan,0.04243486374616623,motion_blur,crane_structure,wls
2,9,0.999,nan,0.04197964072227478,motion_blur,crane_structure,wls
3,0,0.0,nan,0.057176899164915085,motion_blur,crane_structure,wls
3,1,0.111,nan,0.056044142693281174,motion_blur,crane_structure,wls
3,2,0.222,nan,0.054670125246047974,motion_blur,crane_structure,wls
3,3,0.333,nan,0.05336236581206322,motion_blur,crane_structure,wls
3,4,0.444,nan,0.05218012258410454,motion_blur,crane_structure,wls
3,5,0.555,nan,0.050875481218099594,motion_blur,crane_structure,wls
3,6,0.666,nan,0.049960456788539886,motion_blur,crane_structure,wls
3,7,0.777,nan,0.04878867790102959,motion_blur,crane_structure,wls
3,8,0.888,nan,0.047812625765800476,motion_blur,crane_structure,wls
3,9,0.999,nan,0.0478222593665123,motion_blur,crane_structure,wls
0,0,0.0,nan,0.035275138914585114,motion_blur,crane_structure,model
0,1,0.111,nan,0.034361355006694794,motion_blur,crane_structure,model
0,2,0.222,nan,0.03409269079566002,motion_blur,crane_structure,model
0,3,0.333,nan,0.03352600708603859,motion_blur,crane_structure,model
0,4,0.444,nan,0.03216370567679405,motion_blur,crane_structure,model
0,5,0.555,nan,0.032284852117300034,motion_blur,crane_structure,model
0,6,0.666,nan,0.03185056895017624,motion_blur,crane_structure,model
0,7,0.777,nan,0.029444769024848938,motion_blur,crane_structure,model
0,8,0.888,nan,0.02841794118285179,motion_blur,crane_structure,model
0,9,0.999,nan,0.02823425643146038,motion_blur,crane_structure,model
1,0,0.0,nan,0.04428447410464287,motion_blur,crane_structure,model
1,1,0.111,nan,0.04208395630121231,motion_blur,crane_structure,model
1,2,0.222,nan,0.04262853413820267,motion_blur,crane_structure,model
1,3,0.333,nan,0.039617203176021576,motion_blur,crane_structure,model
1,4,0.444,nan,0.038316454738378525,motion_blur,crane_structure,model
1,5,0.555,nan,0.03785111755132675,motion_blur,crane_structure,model
1,6,0.666,nan,0.035136591643095016,motion_blur,crane_structure,model
1,7,0.777,nan,0.03464687243103981,motion_blur,crane_structure,model
1,8,0.888,nan,0.03481103479862213,motion_blur,crane_structure,model
1,9,0.999,nan,0.03482122719287872,motion_blur,crane_structure,model
2,0,0.0,nan,0.054073184728622437,motion_blur,crane_structure,model
2,1,0.111,nan,0.05186071991920471,motion_blur,crane_structure,model
2,2,0.222,nan,0.0485958568751812,motion_blur,crane_structure,model
2,3,0.333,nan,0.047030337154865265,motion_blur,crane_structure,model
2,4,0.444,nan,0.045708440244197845,motion_blur,crane_structure,model
2,5,0.555,nan,0.04327499866485596,motion_blur,crane_structure,model
2,6,0.666,nan,0.040590040385723114,motion_blur,crane_structure,model
2,7,0.777,nan,0.03931710869073868,motion_blur,crane_structure,model
2,8,0.888,nan,0.03724932670593262,motion_blur,crane_structure,model
2,9,0.999,nan,0.035635482519865036,motion_blur,crane_structure,model
3,0,0.0,nan,0.050986796617507935,motion_blur,crane_structure,model
3,1,0.111,nan,0.04984511062502861,motion_blur,crane_structure,model
3,2,0.222,nan,0.048496752977371216,motion_blur,crane_structure,model
3,3,0.333,nan,0.04695078358054161,motion_blur,crane_structure,model
3,4,0.444,nan,0.04558192193508148,motion_blur,crane_structure,model
3,5,0.555,nan,0.04423324391245842,motion_blur,crane_structure,model
3,6,0.666,nan,0.04312566667795181,motion_blur,crane_structure,model
3,7,0.777,nan,0.041746512055397034,motion_blur,crane_structure,model
3,8,0.888,nan,0.04042261838912964,motion_blur,crane_structure,model
3,9,0.999,nan,0.040425222367048264,motion_blur,crane_structure,model
0,0,0.0,1.0,0.08569322526454926,motion_blur,crane_structure,alg2
0,1,0.111,0.9722500000000001,0.08703500032424927,motion_blur,crane_structure,alg2
0,2,0.222,0.9445,0.08680623024702072,motion_blur,crane_structure,alg2
0,3,0.333,0.9167500000000001,0.08873295038938522,motion_blur,crane_structure,alg2
0,4,0.444,0.889,0.08712922036647797,motion_blur,crane_structure,alg2
0,5,0.555,0.86125,0.08663439750671387,motion_blur,crane_structure,alg2
0,6,0.666,0.8335,0.08619165420532227,motion_blur,crane_structure,alg2
0,7,0.777,0.80575,0.08700168132781982,motion_blur,crane_structure,alg2
0,8,0.888,0.778,0.08357429504394531,motion_blur,crane_structure,alg2
0,9,0.999,0.75025,0.08708794414997101,motion_blur,crane_structure,alg2
1,0,0.0,0.8571428571428572,0.4260962903499603,motion_blur,crane_structure,alg2
1,1,0.111,0.8175000000000001,0.3362654149532318,motion_blur,crane_structure,alg2
1,2,0.222,0.7778571428571429,0.3287391662597656,motion_blur,crane_structure,alg2
1,3,0.333,0.7382142857142858,0.32834017276763916,motion_blur,crane_structure,alg2
1,4,0.444,0.6985714285714286,0.33185911178588867,motion_blur,crane_structure,alg2
1,5,0.555,0.6589285714285714,0.3147509694099426,motion_blur,crane_structure,alg2
1,6,0.666,0.6192857142857142,0.3056948184967041,motion_blur,crane_structure,alg2
1,7,0.777,0.5796428571428571,0.3081541955471039,motion_blur,crane_structure,alg2
1,8,0.888,0.54,0.2829166650772095,motion_blur,crane_structure,alg2
1,9,0.999,0.5003571428571428,0.27826833724975586,motion_blur,crane_structure,alg2
2,0,0.0,0.6666666666666667,5.5505194664001465,motion_blur,crane_structure,alg2
2,1,0.111,0.6204166666666668,3.8844707012176514,motion_blur,crane_structure,alg2
2,2,0.222,0.5741666666666667,3.323857069015503,motion_blur,crane_structure,alg2
2,3,0.333,0.5279166666666668,2.621860980987549,motion_blur,crane_structure,alg2
2,4,0.444,0.48166666666666674,2.0366268157958984,motion_blur,crane_structure,alg2
2,5,0.555,0.4354166666666667,1.57486093044281,motion_blur,crane_structure,alg2
2,6,0.666,0.38916666666666666,1.212106466293335,motion_blur,crane_structure,alg2
2,7,0.777,0.34291666666666665,0.954332709312439,motion_blur,crane_structure,alg2
2,8,0.888,0.2966666666666667,0.7483012080192566,motion_blur,crane_structure,alg2
2,9,0.999,0.2504166666666667,0.6054966449737549,motion_blur,crane_structure,alg2
3,0,0.0,0.3999999999999999,1.1575191020965576,motion_blur,crane_structure,alg2
3,1,0.111,0.3555999999999999,0.9883298873901367,motion_blur,crane_structure,alg2
3,2,0.222,0.3111999999999999,0.8698770999908447,motion_blur,crane_structure,alg2
3,3,0.333,0.2668,0.7861616015434265,motion_blur,crane_structure,alg2
3,4,0.444,0.22239999999999996,0.7317113876342773,motion_blur,crane_structure,alg2
3,5,0.555,0.17799999999999994,0.702262282371521,motion_blur,crane_structure,alg2
3,6,0.666,0.13359999999999997,0.6920714378356934,motion_blur,crane_structure,alg2
3,7,0.777,0.08919999999999997,0.6893920302391052,motion_blur,crane_structure,alg2
3,8,0.888,0.044799999999999986,0.6899744868278503,motion_blur,crane_structure,alg2
3,9,0.999,0.0004000000000000003,0.6899744868278503,motion_blur,crane_structure,alg2
0,0,0.0,nan,0.05027950927615166,motion_blur,ibex_horns,wls
0,1,0.111,nan,0.05031972751021385,motion_blur,ibex_horns,wls
0,2,0.222,nan,0.04844276234507561,motion_blur,ibex_horns,wls
0,3,0.333,nan,0.04834887385368347,motion_blur,ibex_horns,wls
0,4,0.444,nan,0.04743844270706177,motion_blur,ibex_horns,wls
0,5,0.555,nan,0.04744769260287285,motion_blur,ibex_horns,wls
0,6,0.666,nan,0.04629988595843315,motion_blur,ibex_horns,wls
0,7,0.777,nan,0.044913094490766525,motion_blur,ibex_horns,wls
0,8,0.888,nan,0.04448651894927025,motion_blur,ibex_horns,wls
0,9,0.999,nan,0.04286229610443115,motion_blur,ibex_horns,wls
1,0,0.0,nan,0.04391561076045036,motion_blur,ibex_horns,wls
1,1,0.111,nan,0.04196914657950401,motion_blur,ibex_horns,wls
1,2,0.222,nan,0.04212826117873192,motion_blur,ibex_horns,wls
1,3,0.333,nan,0.041161827743053436,motion_blur,ibex_horns,wls
1,4,0.444,nan,0.03937477990984917,motion_blur,ibex_horns,wls
1,5,0.555,nan,0.03700750693678856,motion_blur,ibex_horns,wls
1,6,0.666,nan,0.03489674627780914,motion_blur,ibex_horns,wls
1,7,0.777,nan,0.03562775254249573,motion_blur,ibex_horns,wls
1,8,0.888,nan,0.03522805497050285,motion_blur,ibex_horns,wls
1,9,0.999,nan,0.03936627134680748,motion_blur,ibex_horns,wls
2,0,0.0,nan,0.05541681498289108,motion_blur,ibex_horns,wls
2,1,0.111,nan,0.052113860845565796,motion_blur,ibex_horns,wls
2,2,0.222,nan,0.04974310100078583,motion_blur,ibex_horns,wls
2,3,0.333,nan,0.04881390556693077,motion_blur,ibex_horns,wls
2,4,0.444,nan,0.047420721501111984,motion_blur,ibex_horns,wls
2,5,0.555,nan,0.0457109734416008,motion_blur,ibex_horns,wls
2,6,0.666,nan,0.043294113129377365,motion_blur,ibex_horns,wls
2,7,0.777,nan,0.04177417606115341,motion_blur,ibex_horns,wls
2,8,0.888,nan,0.04041963070631027,motion_blur,ibex_horns,wls
2,9,0.999,nan,0.03989133983850479,motion_blur,ibex_horns,wls
3,0,0.0,nan,0.05222512036561966,motion_blur,ibex_horns,wls
3,1,0.111,nan,0.05119217187166214,motion_blur,ibex_horns,wls
3,2,0.222,nan,0.050160884857177734,motion_blur,ibex_horns,wls
3,3,0.333,nan,0.04881212115287781,motion_blur,ibex_horns,wls
3,4,0.444,nan,0.04814525693655014,motion_blur,ibex_horns,wls
3,5,0.555,nan,0.04717137664556503,motion_blur,ibex_horns,wls
3,6,0.666,nan,0.046284645795822144,motion_blur,ibex_horns,wls
3,7,0.777,nan,0.04530608654022217,motion_blur,ibex_horns,wls
3,8,0.888,nan,0.04440523684024811,motion_blur,ibex_horns,wls
3,9,0.999,nan,0.04441474378108978,motion_blur,ibex_horns,wls
0,0,0.0,nan,0.05027950927615166,motion_blur,ibex_horns,model
0,1,0.111,nan,0.050319865345954895,motion_blur,ibex_horns,model
0,2,0.222,nan,0.048442527651786804,motion_blur,ibex_horns,model
0,3,0.333,nan,0.04834740608930588,motion_blur,ibex_horns,model
0,4,0.444,nan,0.04743392392992973,motion_blur,ibex_horns,model
0,5,0.555,nan,0.047421716153621674,motion_blur,ibex_horns,model
0,6,0.666,nan,0.046255700290203094,motion_blur,ibex_horns,model
0,7,0.777,nan,0.04482327401638031,motion_blur,ibex_horns,model
0,8,0.888,nan,0.044270455837249756,motion_blur,ibex_horns,model
0,9,0.999,nan,0.042147062718868256,motion_blur,ibex_horns,model
1,0,0.0,nan,0.044407933950424194,motion_blur,ibex_horns,model
1,1,0.111,nan,0.04262399673461914,motion_blur,ibex_horns,model
1,2,0.222,nan,0.042142413556575775,motion_blur,ibex_horns,model
1,3,0.333,nan,0.04094737023115158,motion_blur,ibex_horns,model
1,4,0.444,nan,0.03854751959443092,motion_blur,ibex_horns,model
1,5,0.555,nan,0.036393653601408005,motion_blur,ibex_horns,model
1,6,0.666,nan,0.033962562680244446,motion_blur,ibex_horns,model
1,7,0.777,nan,0.03304419666528702,motion_blur,ibex_horns,model
1,8,0.888,nan,0.032714199274778366,motion_blur,ibex_horns,model
1,9,0.999,nan,0.03600166365504265,motion_blur,ibex_horns,model
2,0,0.0,nan,0.04790147393941879,motion_blur,ibex_horns,model
2,1,0.111,nan,0.04732685536146164,motion_blur,ibex_horns,model
2,2,0.222,nan,0.04617241024971008,motion_blur,ibex_horns,model
2,3,0.333,nan,0.046027861535549164,motion_blur,ibex_horns,model
2,4,0.444,nan,0.04507658630609512,motion_blur,ibex_horns,model
2,5,0.555,nan,0.04350873455405235,motion_blur,ibex_horns,model
2,6,0.666,nan,0.04131980985403061,motion_blur,ibex_horns,model
2,7,0.777,nan,0.039215460419654846,motion_blur,ibex_horns,model
2,8,0.888,nan,0.03765050321817398,motion_blur,ibex_horns,model
2,9,0.999,nan,0.03596556559205055,motion_blur,ibex_horns,model
3,0,0.0,nan,0.048991721123456955,motion_blur,ibex_horns,model
3,1,0.111,nan,0.04802229255437851,motion_blur,ibex_horns,model
3,2,0.222,nan,0.0469876192510128,motion_blur,ibex_horns,model
3,3,0.333,nan,0.04566580057144165,motion_blur,ibex_horns,model
3,4,0.444,nan,0.0449395589530468,motion_blur,ibex_horns,model
3,5,0.555,nan,0.04385700076818466,motion_blur,ibex_horns,model
3,6,0.666,nan,0.042828261852264404,motion_blur,ibex_horns,model
3,7,0.777,nan,0.041683539748191833,motion_blur,ibex_horns,model
