image,stage,step,task,tau,T,e_k,gamma2_meas,mse_alg2,mse_alg2_miss,mse_alg2_obs,mse_model,mse_model_miss,mse_model_obs,mse_wls,mse_wls_miss,mse_wls_obs,resolution,s_k,score_err,score_err_g2,sigma_tau
sea_anemone,2,6,box_inpainting,0.666,621.138,0.75,0.012831875123083591,0.13934457302093506,0.5399466156959534,0.005810546688735485,0.008284809067845345,0.008294357918202877,0.008281625807285309,0.12624409794807434,0.12454715371131897,0.1268097311258316,128,0.3333333333333333,0.01754632405936718,0.017812997102737427,0.38916666666666666
shetland_sheepdog,2,6,box_inpainting,0.666,621.138,0.75,0.012831875123083591,0.13510926067829132,0.5322570204734802,0.0027266903780400753,0.008525620214641094,0.008411659859120846,0.00856360699981451,0.12367244064807892,0.12324133515357971,0.12381614744663239,128,0.3333333333333333,0.01858597621321678,0.018820447847247124,0.38916666666666666
breastplate_armor,2,6,random_inpainting,0.666,621.138,0.75,0.012831875123083591,0.11985203623771667,0.15548290312290192,0.035091888159513474,0.00884244404733181,0.008837908506393433,0.008853230625391006,0.1257086545228958,0.12662707269191742,0.12352391332387924,128,0.3333333333333333,0.01807759515941143,0.018280956894159317,0.38916666666666666
crane_structure,2,6,random_inpainting,0.666,621.138,0.75,0.012831875123083591,0.21931153535842896,0.27992498874664307,0.07654780894517899,0.012670177966356277,0.012699855491518974,0.012600274756550789,0.12872397899627686,0.128342404961586,0.12962263822555542,128,0.3333333333333333,0.02412831410765648,0.02439124509692192,0.38916666666666666
ibex_horns,2,6,random_inpainting,0.666,621.138,0.75,0.012831875123083591,0.17298273742198944,0.22320181131362915,0.05397321283817291,0.0178986769169569,0.01783165894448757,0.01805749163031578,0.13079063594341278,0.13119785487651825,0.12982559204101562,128,0.3333333333333333,0.035940077155828476,0.036142196506261826,0.38916666666666666
junco,2,6,random_inpainting,0.666,621.138,0.75,0.012831875123083591,0.0656527578830719,0.08717869222164154,0.015378846786916256,0.006281034555286169,0.0064282543025910854,0.005937202367931604,0.1245313286781311,0.12429328262805939,0.12508726119995117,128,0.3333333333333333,0.013331334106624126,0.01366184651851654,0.38916666666666666
lakeside_beach,2,6,random_inpainting,0.666,621.138,0.75,0.012831875123083591,0.06511105597019196,0.08706209808588028,0.013364178128540516,0.004043685272336006,0.004076847806572914,0.003965509589761496,0.12152393907308578,0.12137550860643387,0.12187384814023972,128,0.3333333333333333,0.008628947660326958,0.008929709903895855,0.38916666666666666
sea_anemone,2,6,random_inpainting,0.666,621.138,0.75,0.012831875123083591,0.0982980728149414,0.12852555513381958,0.026643866673111916,0.008284809067845345,0.008246402256190777,0.008375851437449455,0.12624409794807434,0.12657511234283447,0.12545935809612274,128,0.3333333333333333,0.01754632405936718,0.017812997102737427,0.38916666666666666
shetland_sheepdog,2,6,random_inpainting,0.666,621.138,0.75,0.012831875123083591,0.054428793489933014,0.07336926460266113,0.011748808436095715,0.008525620214641094,0.008429751731455326,0.008741648867726326,0.12367244064807892,0.12381193786859512,0.12335807830095291,128,0.3333333333333333,0.01858597621321678,0.018820447847247124,0.38916666666666666
breastplate_armor,2,6,gaussian_blur,0.666,621.138,0.75,0.012831875123083591,0.4552249312400818,,,0.00884244404733181,,,0.1257086545228958,,,128,0.3333333333333333,0.01807759515941143,0.018280956894159317,0.38916666666666666
crane_structure,2,6,gaussian_blur,0.666,621.138,0.75,0.012831875123083591,0.4574299454689026,,,0.012670177966356277,,,0.12872397899627686,,,128,0.3333333333333333,0.02412831410765648,0.02439124509692192,0.38916666666666666
ibex_horns,2,6,gaussian_blur,0.666,621.138,0.75,0.012831875123083591,0.45186084508895874,,,0.0178986769169569,,,0.13079063594341278,,,128,0.3333333333333333,0.035940077155828476,0.036142196506261826,0.38916666666666666
junco,2,6,gaussian_blur,0.666,621.138,0.75,0.012831875123083591,0.45637863874435425,,,0.006281034555286169,,,0.1245313286781311,,,128,0.3333333333333333,0.013331334106624126,0.01366184651851654,0.38916666666666666
lakeside_beach,2,6,gaussian_blur,0.666,621.138,0.75,0.012831875123083591,0.4491347670555115,,,0.004043685272336006,,,0.12152393907308578,,,128,0.3333333333333333,0.008628947660326958,0.008929709903895855,0.38916666666666666
sea_anemone,2,6,gaussian_blur,0.666,621.138,0.75,0.012831875123083591,0.45713257789611816,,,0.008284809067845345,,,0.12624409794807434,,,128,0.3333333333333333,0.01754632405936718,0.017812997102737427,0.38916666666666666
shetland_sheepdog,2,6,gaussian_blur,0.666,621.138,0.75,0.012831875123083591,0.4469362199306488,,,0.008525620214641094,,,0.12367244064807892,,,128,0.3333333333333333,0.01858597621321678,0.018820447847247124,0.38916666666666666
breastplate_armor,2,6,motion_blur,0.666,621.138,0.75,0.012831875123083591,0.3219338655471802,,,0.00884244404733181,,,0.1257086545228958,,,128,0.3333333333333333,0.01807759515941143,0.018280956894159317,0.38916666666666666
crane_structure,2,6,motion_blur,0.666,621.138,0.75,0.012831875123083591,0.3236074149608612,,,0.012670177966356277,,,0.12872397899627686,,,128,0.3333333333333333,0.02412831410765648,0.02439124509692192,0.38916666666666666
ibex_horns,2,6,motion_blur,0.666,621.138,0.75,0.012831875123083591,0.32014018297195435,,,0.0178986769169569,,,0.13079063594341278,,,128,0.3333333333333333,0.035940077155828476,0.036142196506261826,0.38916666666666666
junco,2,6,motion_blur,0.666,621.138,0.75,0.012831875123083591,0.320919007062912,,,0.006281034555286169,,,0.1245313286781311,,,128,0.3333333333333333,0.013331334106624126,0.01366184651851654,0.38916666666666666
lakeside_beach,2,6,motion_blur,0.666,621.138,0.75,0.012831875123083591,0.3149570822715759,,,0.004043685272336006,,,0.12152393907308578,,,128,0.3333333333333333,0.008628947660326958,0.008929709903895855,0.38916666666666666
sea_anemone,2,6,motion_blur,0.666,621.138,0.75,0.012831875123083591,0.31918346881866455,,,0.008284809067845345,,,0.12624409794807434,,,128,0.3333333333333333,0.01754632405936718,0.017812997102737427,0.38916666666666666
shetland_sheepdog,2,6,motion_blur,0.666,621.138,0.75,0.012831875123083591,0.3136013150215149,,,0.008525620214641094,,,0.12367244064807892,,,128,0.3333333333333333,0.01858597621321678,0.018820447847247124,0.38916666666666666
breastplate_armor,2,6,superresolution,0.666,621.138,0.75,0.012831875123083591,0.45636481046676636,,,0.00884244404733181,,,0.1257086545228958,,,128,0.3333333333333333,0.01807759515941143,0.018280956894159317,0.38916666666666666
crane_structure,2,6,superresolution,0.666,621.138,0.75,0.012831875123083591,0.4589226245880127,,,0.012670177966356277,,,0.12872397899627686,,,128,0.3333333333333333,0.02412831410765648,0.02439124509692192,0.38916666666666666
ibex_horns,2,6,superresolution,0.666,621.138,0.75,0.012831875123083591,0.4535819888114929,,,0.0178986769169569,,,0.13079063594341278,,,128,0.3333333333333333,0.035940077155828476,0.036142196506261826,0.38916666666666666
junco,2,6,superresolution,0.666,621.138,0.75,0.012831875123083591,0.46047818660736084,,,0.006281034555286169,,,0.1245313286781311,,,128,0.3333333333333333,0.013331334106624126,0.01366184651851654,0.38916666666666666
lakeside_beach,2,6,superresolution,0.666,621.138,0.75,0.012831875123083591,0.4497569501399994,,,0.004043685272336006,,,0.12152393907308578,,,128,0.3333333333333333,0.008628947660326958,0.008929709903895855,0.38916666666666666
sea_anemone,2,6,superresolution,0.666,621.138,0.75,0.012831875123083591,0.45861321687698364,,,0.008284809067845345,,,0.12624409794807434,,,128,0.3333333333333333,0.01754632405936718,0.017812997102737427,0.38916666666666666
shetland_sheepdog,2,6,superresolution,0.666,621.138,0.75,0.012831875123083591,0.44806140661239624,,,0.008525620214641094,,,0.12367244064807892,,,128,0.3333333333333333,0.01858597621321678,0.018820447847247124,0.38916666666666666
breastplate_armor,2,7,box_inpainting,0.777,653.6610000000001,0.75,0.013585136272013187,0.08496519178152084,0.3184736669063568,0.0071290358901023865,0.007299130782485008,0.007358542177826166,0.007279327139258385,0.12376312911510468,0.1243840754032135,0.12355613708496094,128,0.3333333333333333,0.023563753813505173,0.023953422904014587,0.34291666666666665
crane_structure,2,7,box_inpainting,0.777,653.6610000000001,0.75,0.013585136272013187,0.10194969177246094,0.35065698623657227,0.019047267735004425,0.009713965468108654,0.01467034500092268,0.008061837404966354,0.125180184841156,0.13027043640613556,0.12348341941833496,128,0.3333333333333333,0.029106616973876953,0.02958008274435997,0.34291666666666665
ibex_horns,2,7,box_inpainting,0.777,653.6610000000001,0.75,0.013585136272013187,0.08899464458227158,0.31796184182167053,0.012672237120568752,0.014715127646923065,0.01764284446835518,0.013739220798015594,0.12650176882743835,0.1280161589384079,0.12599696218967438,128,0.3333333333333333,0.0461905263364315,0.04656343162059784,0.34291666666666665
junco,2,7,box_inpainting,0.777,653.6610000000001,0.75,0.013585136272013187,0.08335854858160019,0.32256361842155457,0.0036235004663467407,0.005263419821858406,0.006246060598641634,0.004935873206704855,0.12282731384038925,0.12377110123634338,0.12251271307468414,128,0.3333333333333333,0.0172724649310112,0.017786219716072083,0.34291666666666665
lakeside_beach,2,7,box_inpainting,0.777,653.6610000000001,0.75,0.013585136272013187,0.08007963001728058,0.3162992298603058,0.0013397597940638661,0.003344861324876547,0.005267525557428598,0.0027039730921387672,0.12043580412864685,0.12126550823450089,0.12015923112630844,128,0.3333333333333333,0.011122507974505424,0.011616922914981842,0.34291666666666665
sea_anemone,2,7,box_inpainting,0.777,653.6610000000001,0.75,0.013585136272013187,0.08389019966125488,0.318264901638031,0.005765292327851057,0.007117375265806913,0.006993092596530914,0.007158802822232246,0.12436003983020782,0.12260284274816513,0.12494577467441559,128,0.3333333333333333,0.023403670638799667,0.023875078186392784,0.34291666666666665
shetland_sheepdog,2,7,box_inpainting,0.777,653.6610000000001,0.75,0.013585136272013187,0.08048059791326523,0.31377092003822327,0.0027171485126018524,0.007436607964336872,0.007329266052693129,0.007472388446331024,0.12172975391149521,0.12123837321996689,0.12189355492591858,128,0.3333333333333333,0.024897217750549316,0.025266077369451523,0.34291666666666665
breastplate_armor,2,7,random_inpainting,0.777,653.6610000000001,0.75,0.013585136272013187,0.08626701682806015,0.1101314052939415,0.029497450217604637,0.007299130782485008,0.007238397840410471,0.007443604525178671,0.12376312911510468,0.12461087107658386,0.1217464879155159,128,0.3333333333333333,0.023563753813505173,0.023953422904014587,0.34291666666666665
crane_structure,2,7,random_inpainting,0.777,653.6610000000001,0.75,0.013585136272013187,0.15983745455741882,0.20002305507659912,0.0651877298951149,0.009713965468108654,0.009705895557999611,0.009732970036566257,0.125180184841156,0.12477710843086243,0.12612950801849365,128,0.3333333333333333,0.029106616973876953,0.02958008274435997,0.34291666666666665
ibex_horns,2,7,random_inpainting,0.777,653.6610000000001,0.75,0.013585136272013187,0.12482666969299316,0.15819253027439117,0.04575603827834129,0.014715127646923065,0.014743197709321976,0.014648602344095707,0.12650176882743835,0.1269068717956543,0.12554170191287994,128,0.3333333333333333,0.0461905263364315,0.04656343162059784,0.34291666666666665
junco,2,7,random_inpainting,0.777,653.6610000000001,0.75,0.013585136272013187,0.04767240211367607,0.06261583417654037,0.012771956622600555,0.005263419821858406,0.0053490279242396355,0.005063481163233519,0.12282731384038925,0.12254646420478821,0.12348324805498123,128,0.3333333333333333,0.0172724649310112,0.017786219716072083,0.34291666666666665
lakeside_beach,2,7,random_inpainting,0.777,653.6610000000001,0.75,0.013585136272013187,0.0465640053153038,0.06171620637178421,0.01084453146904707,0.003344861324876547,0.0033455435186624527,0.0033432533964514732,0.12043580412864685,0.1202971413731575,0.1207626685500145,128,0.3333333333333333,0.011122507974505424,0.011616922914981842,0.34291666666666665
sea_anemone,2,7,random_inpainting,0.777,653.6610000000001,0.75,0.013585136272013187,0.0702124834060669,0.09052933752536774,0.02205139398574829,0.007117375265806913,0.007091104984283447,0.007179650012403727,0.12436003983020782,0.12469679862260818,0.12356171756982803,128,0.3333333333333333,0.023403670638799667,0.023875078186392784,0.34291666666666665
shetland_sheepdog,2,7,random_inpainting,0.777,653.6610000000001,0.75,0.013585136272013187,0.03939710557460785,0.05259660631418228,0.009653668850660324,0.007436607964336872,0.007357032969594002,0.007615921087563038,0.12172975391149521,0.12189670652151108,0.12135355919599533,128,0.3333333333333333,0.024897217750549316,0.025266077369451523,0.34291666666666665
breastplate_armor,2,7,gaussian_blur,0.777,653.6610000000001,0.75,0.013585136272013187,0.2696740925312042,,,0.007299130782485008,,,0.12376312911510468,,,128,0.3333333333333333,0.023563753813505173,0.023953422904014587,0.34291666666666665
crane_structure,2,7,gaussian_blur,0.777,653.6610000000001,0.75,0.013585136272013187,0.27120018005371094,,,0.009713965468108654,,,0.125180184841156,,,128,0.3333333333333333,0.029106616973876953,0.02958008274435997,0.34291666666666665
ibex_horns,2,7,gaussian_blur,0.777,653.6610000000001,0.75,0.013585136272013187,0.2678908109664917,,,0.014715127646923065,,,0.12650176882743835,,,128,0.3333333333333333,0.0461905263364315,0.04656343162059784,0.34291666666666665
junco,2,7,gaussian_blur,0.777,653.6610000000001,0.75,0.013585136272013187,0.2704172432422638,,,0.005263419821858406,,,0.12282731384038925,,,128,0.3333333333333333,0.0172724649310112,0.017786219716072083,0.34291666666666665
lakeside_beach,2,7,gaussian_blur,0.777,653.6610000000001,0.75,0.013585136272013187,0.2660059928894043,,,0.003344861324876547,,,0.12043580412864685,,,128,0.3333333333333333,0.011122507974505424,0.011616922914981842,0.34291666666666665
sea_anemone,2,7,gaussian_blur,0.777,653.6610000000001,0.75,0.013585136272013187,0.271051287651062,,,0.007117375265806913,,,0.12436003983020782,,,128,0.3333333333333333,0.023403670638799667,0.023875078186392784,0.34291666666666665
shetland_sheepdog,2,7,gaussian_blur,0.777,653.6610000000001,0.75,0.013585136272013187,0.26478737592697144,,,0.007436607964336872,,,0.12172975391149521,,,128,0.3333333333333333,0.024897217750549316,0.025266077369451523,0.34291666666666665
breastplate_armor,2,7,motion_blur,0.777,653.6610000000001,0.75,0.013585136272013187,0.2113226354122162,,,0.007299130782485008,,,0.12376312911510468,,,128,0.3333333333333333,0.023563753813505173,0.023953422904014587,0.34291666666666665
crane_structure,2,7,motion_blur,0.777,653.6610000000001,0.75,0.013585136272013187,0.21283555030822754,,,0.009713965468108654,,,0.125180184841156,,,128,0.3333333333333333,0.029106616973876953,0.02958008274435997,0.34291666666666665
ibex_horns,2,7,motion_blur,0.777,653.6610000000001,0.75,0.013585136272013187,0.20995134115219116,,,0.014715127646923065,,,0.12650176882743835,,,128,0.3333333333333333,0.0461905263364315,0.04656343162059784,0.34291666666666665
junco,2,7,motion_blur,0.777,653.6610000000001,0.75,0.013585136272013187,0.2102855145931244,,,0.005263419821858406,,,0.12282731384038925,,,128,0.3333333333333333,0.0172724649310112,0.017786219716072083,0.34291666666666665
lakeside_beach,2,7,motion_blur,0.777,653.6610000000001,0.75,0.013585136272013187,0.20635414123535156,,,0.003344861324876547,,,0.12043580412864685,,,128,0.3333333333333333,0.011122507974505424,0.011616922914981842,0.34291666666666665
sea_anemone,2,7,motion_blur,0.777,653.6610000000001,0.75,0.013585136272013187,0.20961225032806396,,,0.007117375265806913,,,0.12436003983020782,,,128,0.3333333333333333,0.023403670638799667,0.023875078186392784,0.34291666666666665
shetland_sheepdog,2,7,motion_blur,0.777,653.6610000000001,0.75,0.013585136272013187,0.20551298558712006,,,0.007436607964336872,,,0.12172975391149521,,,128,0.3333333333333333,0.024897217750549316,0.025266077369451523,0.34291666666666665
breastplate_armor,2,7,superresolution,0.777,653.6610000000001,0.75,0.013585136272013187,0.2650492191314697,,,0.007299130782485008,,,0.12376312911510468,,,128,0.3333333333333333,0.023563753813505173,0.023953422904014587,0.34291666666666665
